#Object,	Type,	Filename,	Age,	Age_flag,	Delta,	AB?,	min_wl,	max_wl,	Redshift
sn2016iks	Ia-csm	Spectra/trimmed_SN2016iks_2016-10-09_05-02-58_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-7.0	0	-9.99	0	3338.38	7454.73	0.063
sn2016iks	Ia-csm	Spectra/trimmed_SN2016iks_2016-10-09_05-28-49_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-7.0	0	-9.99	0	5985.51	9980.36	0.063
sn2016iks	Ia-csm	Spectra/trimmed_SN2016iks_2016-12-18_00-40-06_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	63.0	0	-9.99	0	3340.68	7456.41	0.063
sn2016iks	Ia-csm	Spectra/trimmed_SN2016iks_2016-12-18_01-19-43_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	63.0	0	-9.99	0	5986.7	9981.16	0.063
sn2016ado	Ia-pec	Spectra/trimmed_SN2016ado_2016-02-16_00-40-58_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	13.0	0	-9.99	0	3343.67	7460.22	0.0425
sn2016ado	Ia-pec	Spectra/trimmed_SN2016ado_2016-02-17_00-45-43_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	14.0	0	-9.99	0	5991.57	9985.17	0.0425
sn2016ado	Ia-pec	Spectra/trimmed_SN2016ado_2016-02-23_00-31-44_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	20.0	0	-9.99	0	3641.33	9232.62	0.0425
sn2013gr	Ia-pec	Spectra/trimmed_SN2013gr_2013-12-01_01-26-59_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-13.0	0	-9.99	0	3674.87	9270.34	0.0169
sn2013gr	Ia-pec	Spectra/trimmed_SN2013gr_2013-12-03_04-24-44_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-11.0	0	-9.99	0	3362.61	7485.82	0.0169
sn2013gr	Ia-pec	Spectra/trimmed_SN2013gr_2013-12-09_01-21-51_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-5.0	0	-9.99	0	3361.17	7485.97	0.0169
sn2013gr	Ia-pec	Spectra/trimmed_SN2013gr_2013-12-09_02-07-42_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-5.0	0	-9.99	0	6010.65	10004.44	0.0169
sn2013gr	Ia-pec	Spectra/trimmed_SN2013gr_2013-12-11_03-18-48_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-3.0	0	-9.99	0	3361.76	7485.03	0.0169
sn2013gr	Ia-pec	Spectra/trimmed_SN2013gr_2013-12-11_04-04-39_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-3.0	0	-9.99	0	6013.91	10009.89	0.0169
sn2013gr	Ia-pec	Spectra/trimmed_SN2013gr_2013-12-22_01-21-45_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	8.0	0	-9.99	0	3362.65	7485.93	0.0169
sn2013gr	Ia-pec	Spectra/trimmed_SN2013gr_2013-12-22_02-07-36_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	8.0	0	-9.99	0	6013.52	10008.56	0.0169
sn2013gr	Ia-pec	Spectra/trimmed_SN2013gr_2013-12-25_03-33-43_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	11.0	0	-9.99	0	3361.99	7485.73	0.0169
sn2013gr	Ia-pec	Spectra/trimmed_SN2013gr_2013-12-25_04-19-33_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	11.0	0	-9.99	0	6012.53	10008.12	0.0169
sn2013gr	Ia-pec	Spectra/trimmed_SN2013gr_2013-12-27_03-32-49_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	13.0	0	-9.99	0	3362.44	7485.84	0.0169
sn2013gr	Ia-pec	Spectra/trimmed_SN2013gr_2014-01-04_01-51-58_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	21.0	0	-9.99	0	3362.31	7485.69	0.0169
sn2013gr	Ia-pec	Spectra/trimmed_SN2013gr_2014-01-04_02-37-48_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	21.0	0	-9.99	0	6012.38	10008.8	0.0169
sn2013gr	Ia-pec	Spectra/trimmed_SN2013gr_2014-01-09_01-33-29_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	26.0	0	-9.99	0	3362.31	7485.62	0.0169
sn2013gr	Ia-pec	Spectra/trimmed_SN2013gr_2014-01-09_02-19-19_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	26.0	0	-9.99	0	6013.2	10015.28	0.0169
sn2013gr	Ia-pec	Spectra/trimmed_SN2013gr_2014-01-23_01-41-52_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	40.0	0	-9.99	0	3361.64	7485.01	0.0169
sn2013gr	Ia-pec	Spectra/trimmed_SN2013gr_2014-01-23_02-12-43_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	40.0	0	-9.99	0	6013.6	10008.4	0.0169
sn2013gr	Ia-pec	Spectra/trimmed_SN2013gr_2014-01-30_02-32-06_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	47.0	0	-9.99	0	3362.5	7485.54	0.0169
sn2013gr	Ia-pec	Spectra/trimmed_SN2013gr_2014-01-31_02-32-52_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	48.0	0	-9.99	0	6011.69	10007.46	0.0169
sn2013gr	Ia-pec	Spectra/trimmed_SN2013gr_2014-02-08_01-04-56_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	56.0	0	-9.99	0	3361.71	7485.35	0.0169
sn2013gr	Ia-pec	Spectra/trimmed_SN2013gr_2014-02-08_01-35-46_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	56.0	0	-9.99	0	6013.66	10008.0	0.0169
sn2013gr	Ia-pec	Spectra/trimmed_SN2013gr_2014-02-22_02-25-53_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	70.0	0	-9.99	0	3674.45	9269.83	0.0169
sn2013gr	Ia-pec	Spectra/trimmed_SN2013gr_2014-03-11_01-03-49_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	87.0	0	-9.99	0	3668.9	9265.92	0.0169
sn2013bh	Ia-pec	Spectra/trimmed_CSS130403-150213p103846_2013-04-05_09-25-23_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	0.0	0	-9.99	0	3653.39	9248.87	0.07
sn2013bh	Ia-pec	Spectra/trimmed_CSS130403-150213p103846_2013-04-06_08-42-20_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	1.0	0	-9.99	0	3348.56	7468.57	0.07
sn2013bh	Ia-pec	Spectra/trimmed_CSS130403-150213p103846_2013-04-13_06-53-51_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	8.0	0	-9.99	0	3348.53	7468.38	0.07
sn2013bh	Ia-pec	Spectra/trimmed_CSS130403-150213p103846_2013-04-13_07-24-25_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	8.0	0	-9.99	0	3348.53	7468.38	0.07
sn2013bh	Ia-pec	Spectra/trimmed_CSS130403-150213p103846_2013-04-13_07-55-09_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	8.0	0	-9.99	0	5997.49	9992.44	0.07
sn2013bh	Ia-pec	Spectra/trimmed_CSS130403-150213p103846_2013-04-19_07-15-33_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	14.0	0	-9.99	0	3348.88	7468.72	0.07
sn2013bh	Ia-pec	Spectra/trimmed_CSS130403-150213p103846_2013-04-19_07-44-27_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	14.0	0	-9.99	0	3348.88	7468.72	0.07
ASASSN-15ga	Ia-pec	Spectra/trimmed_ASASSN-15ga_2015-04-11_05-59-49_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	10.0	0	-9.99	0	3344.79	7462.44	0.0066
ASASSN-15ga	Ia-pec	Spectra/trimmed_ASASSN-15ga_2015-04-11_06-15-40_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	10.0	0	-9.99	0	5991.72	9985.71	0.0066
ASASSN-15ga	Ia-pec	Spectra/trimmed_ASASSN-15ga_2015-04-18_02-50-23_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	17.0	0	-9.99	0	3345.08	7462.7	0.0066
ASASSN-15ga	Ia-pec	Spectra/trimmed_ASASSN-15ga_2015-04-18_03-06-14_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	17.0	0	-9.99	0	5991.64	9986.01	0.0066
ASASSN-15ga	Ia-pec	Spectra/trimmed_ASASSN-15ga_2015-04-27_03-45-40_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	26.0	0	-9.99	0	3345.34	7462.83	0.0066
ASASSN-15ga	Ia-pec	Spectra/trimmed_ASASSN-15ga_2015-04-27_04-11-30_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	26.0	0	-9.99	0	5991.13	9985.18	0.0066
ASASSN-15hy	Ia-pec	Spectra/trimmed_ASASSN-15hy_2015-08-19_02-33-52_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	102.0	0	-9.99	0	3342.92	7460.39	0.032
ASASSN-15hy	Ia-pec	Spectra/trimmed_ASASSN-15hy_2015-08-19_03-09-20_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	102.0	0	-9.99	0	5990.93	9984.41	0.032
LSQ12fhs	Ia-pec	Spectra/trimmed_LSQ12fhs_2012-10-15_00-48-33_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	10.0	0	-9.99	0	3669.7	9266.32	0.033
LSQ12fhs	Ia-pec	Spectra/trimmed_LSQ12fhs_2012-10-21_04-37-17_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	17.0	0	-9.99	0	3341.56	7461.51	0.033
LSQ12fhs	Ia-pec	Spectra/trimmed_LSQ12fhs_2012-11-07_01-28-21_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	34.0	0	-9.99	0	3670.9	9268.69	0.033
LSQ15adm	Ia-pec	Spectra/trimmed_LSQ15adm_2015-04-10_09-28-26_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	16.0	0	-9.99	0	3648.41	9239.52	0.073
LSQ15adm	Ia-pec	Spectra/trimmed_LSQ15adm_2015-04-13_07-28-50_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	19.0	0	-9.99	0	3345.09	7462.49	0.073
LSQ15adm	Ia-pec	Spectra/trimmed_LSQ15adm_2015-04-13_08-04-41_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	19.0	0	-9.99	0	5991.93	9985.93	0.073
LSQ15adm	Ia-pec	Spectra/trimmed_LSQ15adm_2015-04-18_08-02-25_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	24.0	0	-9.99	0	3345.08	7462.7	0.073
LSQ15adm	Ia-pec	Spectra/trimmed_LSQ15adm_2015-04-18_08-38-15_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	24.0	0	-9.99	0	5991.63	9986.08	0.073
LSQ15adm	Ia-pec	Spectra/trimmed_LSQ15adm_2015-04-26_08-12-19_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	32.0	0	-9.99	0	3344.81	7462.75	0.073
LSQ15adm	Ia-pec	Spectra/trimmed_LSQ15adm_2015-04-26_09-16-39_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	32.0	0	-9.99	0	5993.06	9986.96	0.073
LSQ15adm	Ia-pec	Spectra/trimmed_LSQ15adm_2015-08-15_01-18-27_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	143.0	0	-9.99	0	3346.72	7468.95	0.073
LSQ15adm	Ia-pec	Spectra/trimmed_LSQ15adm_2015-08-15_02-08-11_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	143.0	0	-9.99	0	5994.73	9991.55	0.073
LSQ15adm	Ia-pec	Spectra/trimmed_LSQ15adm_2015-08-21_03-07-00_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	149.0	0	-9.99	0	3346.78	7468.08	0.073
sn2015ah	Ib-norm	Spectra/trimmed_SN2015ah_2015-08-14_07-50-04_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-86.0	0	-9.99	0	3343.72	7465.95	0.16
sn2015ah	Ib-norm	Spectra/trimmed_SN2015ah_2015-08-14_08-10-55_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-86.0	0	-9.99	0	5993.91	9990.22	0.16
sn2015ah	Ib-norm	Spectra/trimmed_SN2015ah_2015-08-19_04-36-43_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-81.0	0	-9.99	0	3340.92	7458.39	0.16
sn2015ah	Ib-norm	Spectra/trimmed_SN2015ah_2015-08-19_04-52-35_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-81.0	0	-9.99	0	5989.9	9983.36	0.16
LSQ15rw	Ib-norm	Spectra/trimmed_LSQ15rw_2015-03-13_08-45-50_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	38.0	0	-9.99	0	3648.93	9239.31	0.021
LSQ15rw	Ib-norm	Spectra/trimmed_LSQ15rw_2015-03-19_08-39-24_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	44.0	0	-9.99	0	3648.25	9238.54	0.021
LSQ15rw	Ib-norm	Spectra/trimmed_LSQ15rw_2015-03-28_08-25-52_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	53.0	0	-9.99	0	3648.0	9238.85	0.021
MASTERJ141023.42	Ib-norm	Spectra/trimmed_MASTERJ141023.42-431843.7_2015-12-18_08-36-06_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-9.0	0	-9.99	0	3648.61	9239.39	0.006
MASTERJ141023.42	Ib-norm	Spectra/trimmed_MASTERJ141023.42-431843.7_2016-01-01_08-09-54_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	5.0	0	-9.99	0	3648.29	9238.96	0.006
MASTERJ141023.42	Ib-norm	Spectra/trimmed_MASTERJ141023.42-431843.7_2016-01-08_06-31-29_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	12.0	0	-9.99	0	3653.15	9245.81	0.006
MASTERJ141023.42	Ib-norm	Spectra/trimmed_MASTERJ141023.42-431843.7_2016-01-18_08-14-40_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	22.0	0	-9.99	0	3647.8	9240.02	0.006
MASTERJ141023.42	Ib-norm	Spectra/trimmed_MASTERJ141023.42-431843.7_2016-01-28_06-48-04_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	32.0	0	-9.99	0	3644.28	9235.97	0.006
MASTERJ141023.42	Ib-norm	Spectra/trimmed_MASTERJ141023.42-431843.7_2016-02-17_07-57-46_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	52.0	0	-9.99	0	3650.18	9240.76	0.006
MASTERJ141023.42	Ib-norm	Spectra/trimmed_MASTERJ141023.42-431843.7_2016-04-10_06-38-38_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	105.0	0	-9.99	0	3648.48	9239.38	0.006
sn2016frp	Ib-pec	Spectra/trimmed_SN2016frp_2016-09-07_03-11-42_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-5.0	0	-9.99	0	3341.26	7457.94	0.027
sn2016frp	Ib-pec	Spectra/trimmed_SN2016frp_2016-09-07_03-47-06_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-5.0	0	-9.99	0	5987.9	9984.44	0.027
sn2016frp	Ib-pec	Spectra/trimmed_SN2016frp_2016-09-11_06-45-40_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-1.0	0	-9.99	0	3341.63	7457.66	0.027
sn2016frp	Ib-pec	Spectra/trimmed_SN2016frp_2016-09-11_07-25-33_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-1.0	0	-9.99	0	5989.65	9984.6	0.027
sn2016frp	Ib-pec	Spectra/trimmed_SN2016frp_2016-09-20_02-37-34_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	8.0	0	-9.99	0	3342.09	7457.72	0.027
sn2016frp	Ib-pec	Spectra/trimmed_SN2016frp_2016-09-20_03-13-46_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	8.0	0	-9.99	0	5990.21	9984.6	0.027
sn2016frp	Ib-pec	Spectra/trimmed_SN2016frp_2016-09-24_04-43-50_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	12.0	0	-9.99	0	3636.83	9229.75	0.027
sn2016frp	Ib-pec	Spectra/trimmed_SN2016frp_2016-10-03_04-38-08_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	21.0	0	-9.99	0	3638.33	9232.41	0.027
sn2018beh	Ib-norm	Spectra/trimmed_SN2018beh_2018-05-06_00-58-49_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-1.0	0	-9.99	0	3642.59	9234.33	0.06
sn2018beh	Ib-norm	Spectra/trimmed_SN2018beh_2018-05-11_23-24-18_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	5.0	0	-9.99	0	3342.61	7459.47	0.06
sn2018beh	Ib-norm	Spectra/trimmed_SN2018beh_2018-05-11_23-55-09_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	5.0	0	-9.99	0	6003.03	9998.98	0.06
sn2018beh	Ib-norm	Spectra/trimmed_SN2018beh_2018-05-22_23-17-17_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	16.0	0	-9.99	0	3341.92	7458.05	0.06
sn2018beh	Ib-norm	Spectra/trimmed_SN2018beh_2018-05-22_23-48-08_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	16.0	0	-9.99	0	6001.99	9997.52	0.06
sn2017gax	Ic-norm	Spectra/trimmed_SN2017gax_2017-08-19_08-13-02_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-82.0	0	-9.99	0	3342.04	7458.67	0.0044
sn2017gax	Ic-norm	Spectra/trimmed_SN2017gax_2017-08-19_08-28-52_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-82.0	0	-9.99	0	5990.51	9985.38	0.0044
sn2017gax	Ic-norm	Spectra/trimmed_SN2017gax_2017-08-22_05-54-16_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-79.0	0	-9.99	0	3341.91	7458.56	0.0044
sn2017gax	Ic-norm	Spectra/trimmed_SN2017gax_2017-08-22_06-05-08_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-79.0	0	-9.99	0	5990.62	9985.08	0.0044
sn2017gax	Ic-norm	Spectra/trimmed_SN2017gax_2017-08-28_07-06-25_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-73.0	0	-9.99	0	3334.33	7449.0	0.0044
sn2017gax	Ic-norm	Spectra/trimmed_SN2017gax_2017-08-28_07-22-14_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-73.0	0	-9.99	0	5981.12	9974.13	0.0044
sn2017gax	Ic-norm	Spectra/trimmed_SN2017gax_2017-09-11_06-45-53_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-59.0	0	-9.99	0	3335.97	7451.79	0.0044
sn2017gax	Ic-norm	Spectra/trimmed_SN2017gax_2017-09-11_06-56-45_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-59.0	0	-9.99	0	5982.17	9975.66	0.0044
sn2017gax	Ic-norm	Spectra/trimmed_SN2017gax_2017-10-21_07-51-07_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-19.0	0	-9.99	0	3344.83	7461.51	0.0044
sn2017gax	Ic-norm	Spectra/trimmed_SN2017gax_2017-10-21_08-16-56_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-19.0	0	-9.99	0	5991.54	9986.11	0.0044
sn2017gax	Ic-norm	Spectra/trimmed_SN2017gax_2017-12-13_03-17-10_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	34.0	0	-9.99	0	3345.02	7462.63	0.0044
sn2017gax	Ic-norm	Spectra/trimmed_SN2017gax_2017-12-13_04-09-12_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	34.0	0	-9.99	0	5995.54	9990.35	0.0044
sn2018jmt	Ibn	Spectra/trimmed_SN2018jmt_2018-12-16_07-20-13_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-2.0	0	-9.99	0	3642.68	9234.52	0.036
sn2018jmt	Ibn	Spectra/trimmed_SN2018jmt_2018-12-17_04-04-13_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-1.0	0	-9.99	0	3342.15	7458.06	0.036
sn2018jmt	Ibn	Spectra/trimmed_SN2018jmt_2019-01-01_02-13-30_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	14.0	0	-9.99	0	5997.08	9992.51	0.036
sn2018jmt	Ibn	Spectra/trimmed_SN2018jmt_2019-01-01_03-13-52_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	14.0	0	-9.99	0	3341.27	7457.81	0.036
sn2018gjx	Ibn	Spectra/trimmed_SN2018gjx_2018-09-18_07-00-45_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	1.0	0	-9.99	0	3643.71	9236.46	0.012
sn2018gjx	Ibn	Spectra/trimmed_SN2018gjx_2018-10-03_06-52-00_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	16.0	0	-9.99	0	3638.29	9229.7	0.012
sn2018gjx	Ibn	Spectra/trimmed_SN2018gjx_2018-11-06_04-32-59_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	50.0	0	-9.99	0	3341.06	7457.12	0.012
sn2018gjx	Ibn	Spectra/trimmed_SN2018gjx_2018-12-02_02-28-40_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	76.0	0	-9.99	0	3339.83	7456.08	0.012
CSS140421	Ibn	Spectra/trimmed_CSS140421-142042p031602_2014-04-23_05-44-14_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	5.0	0	-9.99	0	3559.6	9277.35	0.064
CSS140421	Ibn	Spectra/trimmed_CSS140421-142042p031602_2014-04-24_05-10-00_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	6.0	0	-9.99	0	3373.29	7488.71	0.064
CSS140421	Ibn	Spectra/trimmed_CSS140421-142042p031602_2014-05-01_03-24-49_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	13.0	0	-9.99	0	3673.76	9271.06	0.064
CSS140421	Ibn	Spectra/trimmed_CSS140421-142042p031602_2014-05-05_01-25-35_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	17.0	0	-9.99	0	3677.05	9273.05	0.064
OGLE-2012-SN-006	Ibn	Spectra/trimmed_OGLE-2012-SN-006_2012-11-22_07-50-29_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	35.0	0	-9.99	0	3669.61	9265.22	0.06
OGLE-2012-SN-006	Ibn	Spectra/trimmed_OGLE-2012-SN-006_2013-01-20_03-10-10_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	94.0	0	-9.99	0	3349.89	7470.33	0.06
OGLE-2012-SN-006	Ibn	Spectra/trimmed_OGLE-2012-SN-006_2013-01-20_03-51-01_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	94.0	0	-9.99	0	6006.78	10001.96	0.06
OGLE-2012-SN-006	Ibn	Spectra/trimmed_OGLE-2012-SN-006_2013-02-20_03-31-34_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	125.0	0	-9.99	0	3653.3	9248.74	0.06
OGLE-2012-SN-006	Ibn	Spectra/trimmed_OGLE-2012-SN-006_2013-02-20_04-52-42_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	125.0	0	-9.99	0	3653.3	9248.74	0.06
OGLE-2012-SN-006	Ibn	Spectra/trimmed_OGLE-2012-SN-006_2013-03-18_02-38-30_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	151.0	0	-9.99	0	3653.54	9248.26	0.06
sn2018giu	Ic-broad	Spectra/trimmed_SN2018giu_2018-10-03_02-02-28_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-20.0	1	-9.99	0	3341.48	7457.63	0.026
sn2018giu	Ic-broad	Spectra/trimmed_SN2018giu_2018-10-03_02-28-17_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-20.0	1	-9.99	0	6000.46	9995.62	0.026
sn2018giu	Ic-broad	Spectra/trimmed_SN2018giu_2018-10-18_00-44-14_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-5.0	1	-9.99	0	3342.25	7458.94	0.026
sn2018giu	Ic-broad	Spectra/trimmed_SN2018giu_2018-10-18_01-15-04_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-5.0	1	-9.99	0	6003.39	9998.44	0.026
sn2017iuk	Ic-broad	Spectra/trimmed_SN2017iuk_2017-12-13_06-27-34_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-3.0	0	-9.99	0	3341.02	7458.63	0.0368
sn2017iuk	Ic-broad	Spectra/trimmed_SN2017iuk_2017-12-13_07-07-08_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-3.0	0	-9.99	0	5994.46	9989.28	0.0368
sn2017iuk	Ic-broad	Spectra/trimmed_SN2017iuk_2017-12-15_06-19-35_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-1.0	0	-9.99	0	3341.83	7458.9	0.0368
sn2017iuk	Ic-broad	Spectra/trimmed_SN2017iuk_2017-12-15_06-55-43_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	-1.0	0	-9.99	0	5994.53	9988.66	0.0368
sn2017iuk	Ic-broad	Spectra/trimmed_SN2017iuk_2017-12-17_06-25-26_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	1.0	0	-9.99	0	3340.83	7458.11	0.0368
sn2017iuk	Ic-broad	Spectra/trimmed_SN2017iuk_2017-12-17_07-01-28_ESO-NTT_EFOSC2-NTT_PESSTO_SSDR1-4.ascii	1.0	0	-9.99	0	5994.73	9988.75	0.0368
